,matchId,label,numbGoals,goals_home,goals_away,team_home,team_away,id_home,id_away,xG_home,shots_home,xG_away,shots_away
153,2516884,"RB Leipzig - Hertha BSC, 2 - 3",5,2,3,RB Leipzig,Hertha BSC,2975,2457,1.924268745729779,20.0,1.0944564559257357,7.0
154,2516890,"Hannover 96 - Bayer Leverkusen, 4 - 4",8,4,4,Hannover 96,Bayer Leverkusen,2455,2446,2.021612797463244,16.0,2.0465126377941014,19.0
155,2516883,"Borussia Dortmund - Hoffenheim, 2 - 1",3,2,1,Borussia Dortmund,Hoffenheim,2447,2482,2.2740770919697124,12.0,1.0236016658330387,12.0
156,2516888,"Eintracht Frankfurt - Schalke 04, 2 - 2",4,2,2,Eintracht Frankfurt,Schalke 04,2462,2449,2.0994937421425637,6.0,1.544412040403999,14.0
157,2516885,"Köln - Wolfsburg, 1 - 0",1,1,0,Köln,Wolfsburg,2463,2451,2.1528126727617956,17.0,0.8695157542035145,8.0
158,2516886,"Werder Bremen - Mainz 05, 2 - 2",4,2,2,Werder Bremen,Mainz 05,2443,2460,0.8885514750676876,11.0,1.4390432017055448,9.0
159,2516889,"Augsburg - Freiburg, 3 - 3",6,3,3,Augsburg,Freiburg,2481,2453,1.7991213318726058,18.0,1.2341833591913314,8.0
160,2516891,"Stuttgart - Bayern München, 0 - 1",1,0,1,Stuttgart,Bayern München,2445,2444,1.3642705570496907,9.0,0.8142621251632117,13.0
161,2516887,"Borussia M'gladbach - Hamburger SV, 3 - 1",4,3,1,Borussia M'gladbach,Hamburger SV,2454,2450,1.2092143349773141,13.0,0.7297091582971924,8.0
162,2516874,"Bayern München - Köln, 1 - 0",1,1,0,Bayern München,Köln,2444,2463,3.3270264669429146,25.0,0.3287139859169524,7.0
163,2516876,"Hertha BSC - Hannover 96, 3 - 1",4,3,1,Hertha BSC,Hannover 96,2457,2455,2.031686632054103,15.0,2.0934892946132826,18.0
164,2516878,"Schalke 04 - Augsburg, 3 - 2",5,3,2,Schalke 04,Augsburg,2449,2481,3.0856416946947047,8.0,1.7655978025804775,14.0
165,2516879,"Bayer Leverkusen - Werder Bremen, 1 - 0",1,1,0,Bayer Leverkusen,Werder Bremen,2446,2443,2.305430510430599,15.0,0.2709173415441456,5.0
166,2516875,"Hoffenheim - Stuttgart, 1 - 0",1,1,0,Hoffenheim,Stuttgart,2482,2445,2.106247538284274,11.0,0.9269234478413604,7.0
167,2516880,"Hamburger SV - Eintracht Frankfurt, 1 - 2",3,1,2,Hamburger SV,Eintracht Frankfurt,2450,2462,1.5359120233310994,15.0,1.14346344206376,10.0
168,2516881,"Mainz 05 - Borussia Dortmund, 0 - 2",2,0,2,Mainz 05,Borussia Dortmund,2460,2447,0.9314583838799682,13.0,1.7395891573742024,15.0
169,2516877,"Freiburg - Borussia M'gladbach, 1 - 0",1,1,0,Freiburg,Borussia M'gladbach,2453,2454,1.789847866064771,22.0,0.2746296855998355,6.0
170,2516882,"Wolfsburg - RB Leipzig, 1 - 1",2,1,1,Wolfsburg,RB Leipzig,2451,2975,2.595276850742705,15.0,1.0206272522298672,15.0
171,2516870,"Augsburg - Hertha BSC, 1 - 1",2,1,1,Augsburg,Hertha BSC,2481,2457,1.0716963411514469,14.0,1.2579303304597718,8.0
172,2516872,"Hannover 96 - Hoffenheim, 2 - 0",2,2,0,Hannover 96,Hoffenheim,2455,2482,1.3801490713692244,12.0,1.0065009599726793,10.0
173,2516867,"Köln - Freiburg, 3 - 4",7,3,4,Köln,Freiburg,2463,2453,1.445253417522471,6.0,4.233274066325476,24.0
174,2516868,"Borussia M'gladbach - Schalke 04, 1 - 1",2,1,1,Borussia M'gladbach,Schalke 04,2454,2449,1.8881339538982354,12.0,1.2415035804715344,12.0
175,2516865,"Borussia Dortmund - Werder Bremen, 1 - 2",3,1,2,Borussia Dortmund,Werder Bremen,2447,2443,2.2319597246560114,12.0,0.6853732359180967,9.0
176,2516866,"RB Leipzig - Mainz 05, 2 - 2",4,2,2,RB Leipzig,Mainz 05,2975,2460,1.476637335461646,12.0,1.0431593466758953,13.0
177,2516869,"Eintracht Frankfurt - Bayern München, 0 - 1",1,0,1,Eintracht Frankfurt,Bayern München,2462,2444,0.6234960756227055,10.0,0.7542952068770921,7.0
178,2516871,"Hamburger SV - Wolfsburg, 0 - 0",0,0,0,Hamburger SV,Wolfsburg,2450,2451,0.9109857499888938,11.0,0.08311849982595651,2.0
179,2516873,"Stuttgart - Bayer Leverkusen, 0 - 2",2,0,2,Stuttgart,Bayer Leverkusen,2445,2446,0.6228150939984736,9.0,1.5944852006081531,17.0
180,2516864,"Wolfsburg - Borussia M'gladbach, 3 - 0",3,3,0,Wolfsburg,Borussia M'gladbach,2451,2454,1.3381399368160853,14.0,0.9894179188109412,17.0
181,2516858,"Hertha BSC - Eintracht Frankfurt, 1 - 2",3,1,2,Hertha BSC,Eintracht Frankfurt,2457,2462,0.815089590989357,15.0,0.6338132568253532,7.0
182,2516861,"Schalke 04 - Köln, 2 - 2",4,2,2,Schalke 04,Köln,2449,2463,2.3663985802729326,22.0,1.783059064794009,7.0
183,2516856,"Bayern München - Hannover 96, 3 - 1",4,3,1,Bayern München,Hannover 96,2444,2455,2.812002985508647,31.0,1.449688281603513,8.0
184,2516857,"Hoffenheim - RB Leipzig, 4 - 0",4,4,0,Hoffenheim,RB Leipzig,2482,2975,1.4053561753889807,10.0,0.3366531216231138,10.0
185,2516860,"Werder Bremen - Stuttgart, 1 - 0",1,1,0,Werder Bremen,Stuttgart,2443,2445,1.055877091489983,15.0,0.9820222608132857,11.0
186,2516862,"Bayer Leverkusen - Borussia Dortmund, 1 - 1",2,1,1,Bayer Leverkusen,Borussia Dortmund,2446,2447,1.3628027088143095,15.0,0.8741777082691896,9.0
187,2516863,"Mainz 05 - Augsburg, 1 - 3",4,1,3,Mainz 05,Augsburg,2460,2481,0.919330612290153,16.0,1.9331501197534027,10.0
188,2516859,"Freiburg - Hamburger SV, 0 - 0",0,0,0,Freiburg,Hamburger SV,2453,2450,1.9377162543794793,21.0,0.8369956804665273,9.0
189,2516849,"Köln - Hertha BSC, 0 - 2",2,0,2,Köln,Hertha BSC,2463,2457,0.9644825000137262,15.0,2.692066816720006,11.0
190,2516854,"Hamburger SV - Hoffenheim, 3 - 0",3,3,0,Hamburger SV,Hoffenheim,2450,2482,1.499065635677137,17.0,0.9162555518972978,12.0
191,2516851,"Borussia M'gladbach - Bayern München, 2 - 1",3,2,1,Borussia M'gladbach,Bayern München,2454,2444,1.5144874389729228,7.0,1.662270705351326,22.0
192,2516847,"Borussia Dortmund - Schalke 04, 4 - 4",8,4,4,Borussia Dortmund,Schalke 04,2447,2449,1.3420731167612234,11.0,0.9683077524748691,12.0
193,2516848,"RB Leipzig - Werder Bremen, 2 - 0",2,2,0,RB Leipzig,Werder Bremen,2975,2443,1.2014817446534076,14.0,0.9072075063024057,9.0
194,2516850,"Freiburg - Mainz 05, 2 - 1",3,2,1,Freiburg,Mainz 05,2453,2460,1.3563831260718449,16.0,0.911008220123052,16.0
195,2516853,"Augsburg - Wolfsburg, 2 - 1",3,2,1,Augsburg,Wolfsburg,2481,2451,2.350159004145657,22.0,0.4440640539225153,4.0
196,2516852,"Eintracht Frankfurt - Bayer Leverkusen, 0 - 1",1,0,1,Eintracht Frankfurt,Bayer Leverkusen,2462,2446,1.0642527724324184,11.0,1.1170467672681572,12.0
197,2516855,"Hannover 96 - Stuttgart, 1 - 1",2,1,1,Hannover 96,Stuttgart,2455,2445,2.619725433670967,15.0,1.9601001968421137,13.0
198,2516841,"Werder Bremen - Hannover 96, 4 - 0",4,4,0,Werder Bremen,Hannover 96,2443,2455,1.9163683205061652,15.0,0.7341130161708878,11.0
199,2516842,"Schalke 04 - Hamburger SV, 2 - 0",2,2,0,Schalke 04,Hamburger SV,2449,2450,1.7556221342198541,12.0,0.8215631210082663,7.0
200,2516840,"Hertha BSC - Borussia M'gladbach, 2 - 4",6,2,4,Hertha BSC,Borussia M'gladbach,2457,2454,2.7544656103247243,16.0,1.6064744050889495,8.0
201,2516838,"Bayern München - Augsburg, 3 - 0",3,3,0,Bayern München,Augsburg,2444,2481,1.334596059922491,15.0,0.49043036444330207,8.0
202,2516839,"Hoffenheim - Eintracht Frankfurt, 1 - 1",2,1,1,Hoffenheim,Eintracht Frankfurt,2482,2462,0.9254804414017154,13.0,0.6097265671534595,5.0
203,2516843,"Bayer Leverkusen - RB Leipzig, 2 - 2",4,2,2,Bayer Leverkusen,RB Leipzig,2446,2975,1.4790851670322396,12.0,2.2157186351620006,12.0
204,2516844,"Mainz 05 - Köln, 1 - 0",1,1,0,Mainz 05,Köln,2460,2463,1.2373102179439521,11.0,0.6389581872890309,10.0
205,2516845,"Wolfsburg - Freiburg, 3 - 1",4,3,1,Wolfsburg,Freiburg,2451,2453,1.9874498910017846,15.0,0.7340847365453979,11.0
206,2516846,"Stuttgart - Borussia Dortmund, 2 - 1",3,2,1,Stuttgart,Borussia Dortmund,2445,2447,2.8400279824518737,7.0,1.7398647485588108,11.0
207,2516837,"Wolfsburg - Hertha BSC, 3 - 3",6,3,3,Wolfsburg,Hertha BSC,2451,2457,2.5999658150605978,20.0,1.200396612708575,10.0
208,2516831,"Köln - Hoffenheim, 0 - 3",3,0,3,Köln,Hoffenheim,2463,2482,0.65757315651813,12.0,3.2966210290848803,20.0
209,2516829,"Borussia Dortmund - Bayern München, 1 - 3",4,1,3,Borussia Dortmund,Bayern München,2447,2444,2.3187669557617845,14.0,1.109230194275649,10.0
210,2516830,"RB Leipzig - Hannover 96, 2 - 1",3,2,1,RB Leipzig,Hannover 96,2975,2455,2.2626519341569167,18.0,0.8784678468326598,9.0
211,2516832,"Freiburg - Schalke 04, 0 - 1",1,0,1,Freiburg,Schalke 04,2453,2449,1.0494323492076365,13.0,0.7970028593923378,9.0
212,2516833,"Borussia M'gladbach - Mainz 05, 1 - 1",2,1,1,Borussia M'gladbach,Mainz 05,2454,2460,0.7649644103956242,9.0,0.9281152817779342,20.0
213,2516835,"Augsburg - Bayer Leverkusen, 1 - 1",2,1,1,Augsburg,Bayer Leverkusen,2481,2446,2.386223841067805,15.0,0.9137509260916181,9.0
214,2516836,"Hamburger SV - Stuttgart, 3 - 1",4,3,1,Hamburger SV,Stuttgart,2450,2445,1.8060729708302072,19.0,0.9449011126550677,3.0
215,2516834,"Eintracht Frankfurt - Werder Bremen, 2 - 1",3,2,1,Eintracht Frankfurt,Werder Bremen,2462,2443,1.6897474809651403,11.0,0.9982374041364969,10.0
216,2516828,"Stuttgart - Freiburg, 3 - 0",3,3,0,Stuttgart,Freiburg,2445,2453,1.3501868287146848,17.0,0.4679069018524087,5.0
217,2516823,"Werder Bremen - Augsburg, 0 - 3",3,0,3,Werder Bremen,Augsburg,2443,2481,0.7995626111609423,12.0,2.577844986676534,16.0
218,2516820,"Bayern München - RB Leipzig, 2 - 0",2,2,0,Bayern München,RB Leipzig,2444,2975,2.4834248298563057,22.0,0.3430356597455846,3.0
219,2516821,"Hoffenheim - Borussia M'gladbach, 1 - 3",4,1,3,Hoffenheim,Borussia M'gladbach,2482,2454,1.4540605762316525,17.0,1.299024184082841,15.0
220,2516822,"Hertha BSC - Hamburger SV, 2 - 1",3,2,1,Hertha BSC,Hamburger SV,2457,2450,1.0232703528056166,8.0,1.1608303731611755,10.0
221,2516824,"Schalke 04 - Wolfsburg, 1 - 1",2,1,1,Schalke 04,Wolfsburg,2449,2451,1.549569619916931,12.0,1.2023346380777635,7.0
222,2516825,"Bayer Leverkusen - Köln, 2 - 1",3,2,1,Bayer Leverkusen,Köln,2446,2463,1.5875398689518074,14.0,0.8129994504147321,7.0
223,2516827,"Hannover 96 - Borussia Dortmund, 4 - 2",6,4,2,Hannover 96,Borussia Dortmund,2455,2447,2.2226592507425558,13.0,1.1559700659493246,9.0
224,2516826,"Mainz 05 - Eintracht Frankfurt, 1 - 1",2,1,1,Mainz 05,Eintracht Frankfurt,2460,2462,0.9019056143750337,6.0,0.6261288386772021,7.0
225,2516819,"Wolfsburg - Hoffenheim, 1 - 1",2,1,1,Wolfsburg,Hoffenheim,2451,2482,2.314784812806785,16.0,1.7949648376341698,13.0
226,2516813,"Freiburg - Hertha BSC, 1 - 1",2,1,1,Freiburg,Hertha BSC,2453,2457,2.2734476802263393,17.0,2.2552324464961937,11.0
227,2516812,"Köln - Werder Bremen, 0 - 0",0,0,0,Köln,Werder Bremen,2463,2443,2.1736915675254074,17.0,1.5833363922332409,13.0
228,2516818,"Hamburger SV - Bayern München, 0 - 1",1,0,1,Hamburger SV,Bayern München,2450,2444,0.1557735385901653,5.0,2.4258273340643366,20.0
229,2516811,"RB Leipzig - Stuttgart, 1 - 0",1,1,0,RB Leipzig,Stuttgart,2975,2445,1.4459472715872357,14.0,0.7358770562463456,8.0
230,2516814,"Borussia M'gladbach - Bayer Leverkusen, 1 - 5",6,1,5,Borussia M'gladbach,Bayer Leverkusen,2454,2446,2.0567653950712277,16.0,1.1303545245042994,12.0
231,2516816,"Eintracht Frankfurt - Borussia Dortmund, 2 - 2",4,2,2,Eintracht Frankfurt,Borussia Dortmund,2462,2447,1.7122956873442317,13.0,1.6873190844286072,18.0
232,2516817,"Augsburg - Hannover 96, 1 - 2",3,1,2,Augsburg,Hannover 96,2481,2455,1.3146834123581244,14.0,0.631164633559169,8.0
233,2516815,"Schalke 04 - Mainz 05, 2 - 0",2,2,0,Schalke 04,Mainz 05,2449,2460,1.3344507820557987,12.0,0.26346011310443895,4.0
234,2516806,"Werder Bremen - Borussia M'gladbach, 0 - 2",2,0,2,Werder Bremen,Borussia M'gladbach,2443,2454,1.3503356048447892,16.0,1.1311066563411334,13.0
235,2516807,"Bayer Leverkusen - Wolfsburg, 2 - 2",4,2,2,Bayer Leverkusen,Wolfsburg,2446,2451,2.5131347621432814,16.0,1.015164042708847,11.0
236,2516803,"Borussia Dortmund - RB Leipzig, 2 - 3",5,2,3,Borussia Dortmund,RB Leipzig,2447,2975,2.2044030992598618,15.0,2.0494315862325574,6.0
237,2516802,"Bayern München - Freiburg, 5 - 0",5,5,0,Bayern München,Freiburg,2444,2453,2.239500181293463,19.0,0.45094806296611295,6.0
238,2516804,"Hoffenheim - Augsburg, 2 - 2",4,2,2,Hoffenheim,Augsburg,2482,2481,2.287032414540722,24.0,0.9385104404582347,10.0
239,2516805,"Hertha BSC - Schalke 04, 0 - 2",2,0,2,Hertha BSC,Schalke 04,2457,2449,0.0511587311257937,2.0,1.547445682479997,9.0
240,2516808,"Mainz 05 - Hamburger SV, 3 - 2",5,3,2,Mainz 05,Hamburger SV,2460,2450,0.7094039784324753,13.0,1.8227368113765265,8.0
241,2516809,"Hannover 96 - Eintracht Frankfurt, 1 - 2",3,1,2,Hannover 96,Eintracht Frankfurt,2455,2462,1.3400735273556599,10.0,0.6455516492565277,11.0
242,2516810,"Stuttgart - Köln, 2 - 1",3,2,1,Stuttgart,Köln,2445,2463,2.1749920414228954,21.0,2.1506381497131617,18.0
243,2516793,"Köln - RB Leipzig, 1 - 2",3,1,2,Köln,RB Leipzig,2463,2975,1.1244473687361676,15.0,2.5838623537254692,22.0
244,2516794,"Hertha BSC - Bayern München, 2 - 2",4,2,2,Hertha BSC,Bayern München,2457,2444,1.6110751432572161,10.0,1.051939873212523,15.0
245,2516795,"Freiburg - Hoffenheim, 3 - 2",5,3,2,Freiburg,Hoffenheim,2453,2482,1.7094984314350599,15.0,1.063571470387111,14.0
246,2516800,"Hamburger SV - Werder Bremen, 0 - 0",0,0,0,Hamburger SV,Werder Bremen,2450,2443,1.1178877880047178,15.0,0.5077287493272862,8.0
247,2516796,"Borussia M'gladbach - Hannover 96, 2 - 1",3,2,1,Borussia M'gladbach,Hannover 96,2454,2455,2.134828634113763,21.0,1.7717201540384349,14.0
248,2516798,"Eintracht Frankfurt - Stuttgart, 2 - 1",3,2,1,Eintracht Frankfurt,Stuttgart,2462,2445,0.9644906976123591,10.0,1.549663650405967,12.0
249,2516799,"Augsburg - Borussia Dortmund, 1 - 2",3,1,2,Augsburg,Borussia Dortmund,2481,2447,1.0975888613573472,10.0,2.4652844480492857,13.0
250,2516801,"Wolfsburg - Mainz 05, 1 - 1",2,1,1,Wolfsburg,Mainz 05,2451,2460,0.909894961374549,6.0,0.9022068358683463,10.0
251,2516797,"Schalke 04 - Bayer Leverkusen, 1 - 1",2,1,1,Schalke 04,Bayer Leverkusen,2449,2446,0.911879165219511,13.0,0.6611925366185982,10.0
252,2516789,"Bayer Leverkusen - Hamburger SV, 3 - 0",3,3,0,Bayer Leverkusen,Hamburger SV,2446,2450,2.335803425283518,16.0,0.7775119065227324,11.0
253,2516791,"Hannover 96 - Köln, 0 - 0",0,0,0,Hannover 96,Köln,2455,2463,1.7159765801915365,13.0,0.7513289840524401,7.0
254,2516785,"Borussia Dortmund - Borussia M'gladbach, 6 - 1",7,6,1,Borussia Dortmund,Borussia M'gladbach,2447,2454,2.801619068490585,16.0,0.8839940370734811,8.0
255,2516786,"RB Leipzig - Eintracht Frankfurt, 2 - 1",3,2,1,RB Leipzig,Eintracht Frankfurt,2975,2462,1.6145777073439698,14.0,0.7332344132905431,7.0
256,2516787,"Hoffenheim - Schalke 04, 2 - 0",2,2,0,Hoffenheim,Schalke 04,2482,2449,1.1588099112699963,12.0,1.6011526666259537,15.0
257,2516788,"Werder Bremen - Freiburg, 0 - 0",0,0,0,Werder Bremen,Freiburg,2443,2453,2.0992085975296106,16.0,0.9467826761419641,13.0
258,2516790,"Mainz 05 - Hertha BSC, 1 - 0",1,1,0,Mainz 05,Hertha BSC,2460,2457,1.1534694578431903,8.0,0.41939023044383383,4.0
259,2516792,"Stuttgart - Augsburg, 0 - 0",0,0,0,Stuttgart,Augsburg,2445,2481,1.180555405052305,13.0,0.5797261739858707,9.0
260,2516784,"Bayern München - Wolfsburg, 2 - 2",4,2,2,Bayern München,Wolfsburg,2444,2451,2.6619008569652594,17.0,0.8127244839201665,8.0
261,2516776,"Hertha BSC - Bayer Leverkusen, 2 - 1",3,2,1,Hertha BSC,Bayer Leverkusen,2457,2446,0.3904299666343374,5.0,0.5498806178676953,11.0
262,2516777,"Freiburg - Hannover 96, 1 - 1",2,1,1,Freiburg,Hannover 96,2453,2455,2.920148977074843,21.0,1.2578597144127783,14.0
263,2516781,"Hamburger SV - Borussia Dortmund, 0 - 3",3,0,3,Hamburger SV,Borussia Dortmund,2450,2447,0.3744966850006264,6.0,2.558820937021435,14.0
264,2516782,"Mainz 05 - Hoffenheim, 2 - 3",5,2,3,Mainz 05,Hoffenheim,2460,2482,1.3635047835790206,20.0,1.7253391459241814,17.0
265,2516775,"Köln - Eintracht Frankfurt, 0 - 1",1,0,1,Köln,Eintracht Frankfurt,2463,2462,1.2428726283648024,15.0,1.3167216137773647,8.0
266,2516779,"Schalke 04 - Bayern München, 0 - 3",3,0,3,Schalke 04,Bayern München,2449,2444,1.0437584016255297,11.0,1.9663486044807559,12.0
267,2516780,"Augsburg - RB Leipzig, 1 - 0",1,1,0,Augsburg,RB Leipzig,2481,2975,0.8298613627316495,11.0,0.7409909354523911,13.0
268,2516783,"Wolfsburg - Werder Bremen, 1 - 1",2,1,1,Wolfsburg,Werder Bremen,2451,2443,1.2808165540499585,12.0,1.4155216074615142,11.0
269,2516778,"Borussia M'gladbach - Stuttgart, 2 - 0",2,2,0,Borussia M'gladbach,Stuttgart,2454,2445,1.3609014148458862,8.0,0.6266820001012605,10.0
270,2516767,"Borussia Dortmund - Köln, 5 - 0",5,5,0,Borussia Dortmund,Köln,2447,2463,2.9818433627047276,21.0,0.44157370044167304,5.0
271,2516772,"Bayer Leverkusen - Freiburg, 4 - 0",4,4,0,Bayer Leverkusen,Freiburg,2446,2453,2.456116816886541,21.0,0.47894637462372436,4.0
272,2516769,"Hoffenheim - Hertha BSC, 1 - 1",2,1,1,Hoffenheim,Hertha BSC,2482,2457,0.9634878535352593,8.0,0.8515710927212885,9.0
273,2516768,"RB Leipzig - Borussia M'gladbach, 2 - 2",4,2,2,RB Leipzig,Borussia M'gladbach,2975,2454,1.0212539921304273,9.0,1.687478928861481,9.0
274,2516766,"Bayern München - Mainz 05, 4 - 0",4,4,0,Bayern München,Mainz 05,2444,2460,2.5944204513315223,25.0,0.696069624010274,11.0
275,2516770,"Werder Bremen - Schalke 04, 1 - 2",3,1,2,Werder Bremen,Schalke 04,2443,2449,1.0748629984416662,16.0,0.9976703597212152,10.0
276,2516771,"Eintracht Frankfurt - Augsburg, 1 - 2",3,1,2,Eintracht Frankfurt,Augsburg,2462,2481,2.684707466200324,24.0,1.1251068835649927,10.0
277,2516774,"Stuttgart - Wolfsburg, 1 - 0",1,1,0,Stuttgart,Wolfsburg,2445,2451,1.1604799917126307,8.0,0.7334712812773253,8.0
278,2516773,"Hannover 96 - Hamburger SV, 2 - 0",2,2,0,Hannover 96,Hamburger SV,2455,2450,2.2101626392750036,15.0,0.5511314029506987,12.0
279,2516761,"Schalke 04 - Stuttgart, 3 - 1",4,3,1,Schalke 04,Stuttgart,2449,2445,1.7642103421397461,11.0,1.2035452727831817,10.0
280,2516758,"Hertha BSC - Werder Bremen, 1 - 1",2,1,1,Hertha BSC,Werder Bremen,2457,2443,0.6163587699094476,7.0,0.8485686873338236,10.0
281,2516757,"Hoffenheim - Bayern München, 2 - 0",2,2,0,Hoffenheim,Bayern München,2482,2444,0.3676325090558629,6.0,2.678138706288652,21.0
282,2516759,"Freiburg - Borussia Dortmund, 0 - 0",0,0,0,Freiburg,Borussia Dortmund,2453,2447,0.2822260867068249,5.0,2.113256826301383,26.0
283,2516760,"Borussia M'gladbach - Eintracht Frankfurt, 0 - 1",1,0,1,Borussia M'gladbach,Eintracht Frankfurt,2454,2462,1.3936814548992302,15.0,0.9754589191621944,10.0
284,2516762,"Augsburg - Köln, 3 - 0",3,3,0,Augsburg,Köln,2481,2463,2.66109569416627,10.0,0.937187493907347,11.0
285,2516764,"Mainz 05 - Bayer Leverkusen, 3 - 1",4,3,1,Mainz 05,Bayer Leverkusen,2460,2446,0.8325246897961956,14.0,1.0698925148735658,12.0
286,2516765,"Wolfsburg - Hannover 96, 1 - 1",2,1,1,Wolfsburg,Hannover 96,2451,2455,1.701107060712612,17.0,1.5732510214296056,8.0
287,2516763,"Hamburger SV - RB Leipzig, 0 - 2",2,0,2,Hamburger SV,RB Leipzig,2450,2975,0.3265945898760856,6.0,1.8360335093677493,18.0
288,2516755,"Hannover 96 - Schalke 04, 1 - 0",1,1,0,Hannover 96,Schalke 04,2455,2449,0.997332107629723,11.0,0.5483402340187197,7.0
289,2516749,"RB Leipzig - Freiburg, 4 - 1",5,4,1,RB Leipzig,Freiburg,2975,2453,3.133458907056293,23.0,0.9300297614182015,7.0
290,2516748,"Borussia Dortmund - Hertha BSC, 2 - 0",2,2,0,Borussia Dortmund,Hertha BSC,2447,2457,1.2532290598967202,14.0,0.8743006224294743,7.0
291,2516751,"Werder Bremen - Bayern München, 0 - 2",2,0,2,Werder Bremen,Bayern München,2443,2444,0.3963689658634745,4.0,1.1383029172260624,19.0
292,2516752,"Eintracht Frankfurt - Wolfsburg, 0 - 1",1,0,1,Eintracht Frankfurt,Wolfsburg,2462,2451,1.4892838586893178,11.0,0.7246709424117814,7.0
293,2516753,"Bayer Leverkusen - Hoffenheim, 2 - 2",4,2,2,Bayer Leverkusen,Hoffenheim,2446,2482,1.935200156153223,16.0,0.6018418501022109,6.0
294,2516754,"Augsburg - Borussia M'gladbach, 2 - 2",4,2,2,Augsburg,Borussia M'gladbach,2481,2454,2.134940605535002,24.0,1.1899586936385096,13.0
295,2516756,"Stuttgart - Mainz 05, 1 - 0",1,1,0,Stuttgart,Mainz 05,2445,2460,1.7497778209209893,18.0,0.8124696814083987,13.0
296,2516750,"Köln - Hamburger SV, 1 - 3",4,1,3,Köln,Hamburger SV,2463,2450,1.6270006925902856,18.0,1.373504899225116,11.0
297,2516743,"Borussia M'gladbach - Köln, 1 - 0",1,1,0,Borussia M'gladbach,Köln,2454,2463,1.8024940281671284,20.0,1.5161532847389063,12.0
298,2516742,"Freiburg - Eintracht Frankfurt, 0 - 0",0,0,0,Freiburg,Eintracht Frankfurt,2453,2462,0.42766814235657263,5.0,1.597284215507204,15.0
299,2516744,"Schalke 04 - RB Leipzig, 2 - 0",2,2,0,Schalke 04,RB Leipzig,2449,2975,1.3167242166217794,11.0,0.927616981505125,11.0
300,2516740,"Hoffenheim - Werder Bremen, 1 - 0",1,1,0,Hoffenheim,Werder Bremen,2482,2443,1.1529748267694138,14.0,0.8064814359600523,10.0
301,2516741,"Hertha BSC - Stuttgart, 2 - 0",2,2,0,Hertha BSC,Stuttgart,2457,2445,0.4477194707074278,9.0,0.9058304111636535,8.0
302,2516745,"Hamburger SV - Augsburg, 1 - 0",1,1,0,Hamburger SV,Augsburg,2450,2481,0.9097621460299292,12.0,0.9743255830112949,12.0
303,2516746,"Mainz 05 - Hannover 96, 0 - 1",1,0,1,Mainz 05,Hannover 96,2460,2455,1.0564976875743308,13.0,0.5576019610175149,6.0
304,2516747,"Wolfsburg - Borussia Dortmund, 0 - 3",3,0,3,Wolfsburg,Borussia Dortmund,2451,2447,0.4254552607357257,7.0,1.2258141449611202,13.0
305,2516739,"Bayern München - Bayer Leverkusen, 3 - 1",4,3,1,Bayern München,Bayer Leverkusen,2444,2446,2.232691729541619,13.0,2.2443076509157884,20.0
