,Goal,X,Y,C,matchId,teamId,eventSec,Distance,Angle,xG
0,1,11,51,1.0,2500687.0,3776.0,1320.6100310000002,11.019187810360616,0.6405312552365475,0.76
1,1,10,50,0.0,2500688.0,3766.0,808.741059,10.0,0.701714016520786,0.76
2,1,11,50,0.0,2500690.0,3785.0,2315.627895,11.0,0.6424100014274466,0.76
3,1,11,49,1.0,2500702.0,3775.0,1037.8103259999998,11.019187810360616,0.6405312552365475,0.76
4,1,10,50,0.0,2500704.0,3779.0,2212.923904,10.0,0.701714016520786,0.76
5,1,10,50,0.0,2500705.0,3780.0,2538.409431,10.0,0.701714016520786,0.76
6,1,11,50,0.0,2500712.0,3767.0,1754.4304970000003,11.0,0.6424100014274466,0.76
7,1,10,49,1.0,2500713.0,3804.0,2791.163006,10.021102733731452,0.6993156780131807,0.76
8,1,11,50,0.0,2500714.0,3782.0,733.42197,11.0,0.6424100014274466,0.76
9,1,10,50,0.0,2500714.0,3782.0,2380.871234,10.0,0.701714016520786,0.76
10,1,10,50,0.0,2500722.0,19830.0,1180.925714,10.0,0.701714016520786,0.76
11,1,10,49,1.0,2500722.0,19830.0,2026.778816,10.021102733731452,0.6993156780131807,0.76
12,1,10,51,1.0,2500724.0,3767.0,1168.203961,10.021102733731452,0.6993156780131807,0.76
13,1,11,50,0.0,2500725.0,3780.0,2044.528147,11.0,0.6424100014274466,0.76
14,1,11,51,1.0,2500725.0,3780.0,1555.7859790000002,11.019187810360616,0.6405312552365475,0.76
15,1,11,50,0.0,2500726.0,3783.0,247.922475,11.0,0.6424100014274466,0.76
16,0,10,50,0.0,2500729.0,3774.0,2771.650719,10.0,0.701714016520786,0.76
17,1,11,50,0.0,2500732.0,3775.0,328.226362,11.0,0.6424100014274466,0.76
18,1,10,50,0.0,2500733.0,3799.0,522.888329,10.0,0.701714016520786,0.76
19,1,11,49,1.0,2500738.0,3782.0,203.85732800000005,11.019187810360616,0.6405312552365475,0.76
20,0,11,49,1.0,2500742.0,3767.0,2038.167496,11.019187810360616,0.6405312552365475,0.76
21,0,11,49,1.0,2500746.0,3785.0,165.497229,11.019187810360616,0.6405312552365475,0.76
22,0,10,51,1.0,2500746.0,3772.0,1814.640996,10.021102733731452,0.6993156780131807,0.76
23,1,11,50,0.0,2500747.0,3783.0,509.27816399999983,11.0,0.6424100014274466,0.76
24,1,11,52,2.0,2500748.0,19830.0,1678.8119900000002,11.076551810017412,0.6349513266727096,0.76
25,1,10,51,1.0,2500749.0,3804.0,1382.410389,10.021102733731452,0.6993156780131807,0.76
26,1,11,50,0.0,2500749.0,3766.0,1052.3024480000004,11.0,0.6424100014274466,0.76
27,1,11,49,1.0,2500753.0,3775.0,2332.863835,11.019187810360616,0.6405312552365475,0.76
28,1,10,50,0.0,2500754.0,3774.0,474.4857219999999,10.0,0.701714016520786,0.76
29,1,11,50,0.0,2500754.0,3782.0,1498.4817540000004,11.0,0.6424100014274466,0.76
30,0,11,50,0.0,2500761.0,3777.0,2956.064866,11.0,0.6424100014274466,0.76
31,0,10,52,2.0,2500762.0,3775.0,2228.720539,10.084145972763386,0.6922019060806314,0.76
32,1,10,48,2.0,2500763.0,3767.0,2397.02387,10.084145972763386,0.6922019060806314,0.76
33,1,11,49,1.0,2500763.0,3772.0,2649.8558110000004,11.019187810360616,0.6405312552365475,0.76
34,1,11,49,1.0,2500770.0,3795.0,2823.7852460000004,11.019187810360616,0.6405312552365475,0.76
35,0,10,51,1.0,2500773.0,3782.0,2355.840435,10.021102733731452,0.6993156780131807,0.76
36,1,10,51,1.0,2500780.0,19830.0,835.2473340000001,10.021102733731452,0.6993156780131807,0.76
37,1,11,50,0.0,2500782.0,3775.0,518.3724969999998,11.0,0.6424100014274466,0.76
38,1,11,51,1.0,2500785.0,3766.0,1464.6941960000004,11.019187810360616,0.6405312552365475,0.76
39,1,11,49,1.0,2500794.0,3779.0,1638.957325,11.019187810360616,0.6405312552365475,0.76
40,1,10,50,0.0,2500798.0,3776.0,2764.937042,10.0,0.701714016520786,0.76
41,1,11,49,1.0,2500799.0,19830.0,2748.401777,11.019187810360616,0.6405312552365475,0.76
42,1,10,49,1.0,2500802.0,3775.0,2345.768011,10.021102733731452,0.6993156780131807,0.76
43,0,11,50,0.0,2500808.0,3783.0,1265.924188,11.0,0.6424100014274466,0.76
44,1,10,50,0.0,2500811.0,3782.0,2682.806883,10.0,0.701714016520786,0.76
45,0,10,50,0.0,2500817.0,3780.0,284.011229,10.0,0.701714016520786,0.76
46,1,10,50,0.0,2500820.0,3767.0,413.5733730000002,10.0,0.701714016520786,0.76
47,1,11,48,2.0,2500823.0,3770.0,1668.103123,11.076551810017412,0.6349513266727096,0.76
48,1,11,51,1.0,2500824.0,3779.0,1034.777839,11.019187810360616,0.6405312552365475,0.76
49,0,11,49,1.0,2500830.0,3766.0,657.3578849999999,11.019187810360616,0.6405312552365475,0.76
50,0,10,50,0.0,2500833.0,3767.0,2405.474702,10.0,0.701714016520786,0.76
51,0,11,51,1.0,2500835.0,3780.0,246.811232,11.019187810360616,0.6405312552365475,0.76
52,1,11,50,0.0,2500835.0,3775.0,2091.243248,11.0,0.6424100014274466,0.76
53,0,11,50,0.0,2500838.0,3780.0,2816.183085,11.0,0.6424100014274466,0.76
54,1,11,50,0.0,2500840.0,3771.0,2671.55287,11.0,0.6424100014274466,0.76
55,0,10,50,0.0,2500846.0,3789.0,2598.090368,10.0,0.701714016520786,0.76
56,1,10,50,0.0,2500855.0,3780.0,1732.1495219999997,10.0,0.701714016520786,0.76
57,1,10,50,0.0,2500860.0,3770.0,1407.689266,10.0,0.701714016520786,0.76
58,0,11,49,1.0,2500862.0,3774.0,2653.206685,11.019187810360616,0.6405312552365475,0.76
59,1,11,49,1.0,2500864.0,3779.0,1496.141342,11.019187810360616,0.6405312552365475,0.76
60,1,10,50,0.0,2500867.0,3799.0,582.484845,10.0,0.701714016520786,0.76
61,1,10,51,1.0,2500873.0,3774.0,805.8797359999999,10.021102733731452,0.6993156780131807,0.76
62,1,10,50,0.0,2500874.0,3783.0,2660.878364,10.0,0.701714016520786,0.76
63,1,10,51,1.0,2500875.0,3766.0,1430.019526,10.021102733731452,0.6993156780131807,0.76
64,1,11,51,1.0,2500875.0,3780.0,3015.553099,11.019187810360616,0.6405312552365475,0.76
65,1,11,50,0.0,2500878.0,3799.0,799.090538,11.0,0.6424100014274466,0.76
66,0,10,51,1.0,2500882.0,3771.0,1627.361256,10.021102733731452,0.6993156780131807,0.76
67,1,9,51,1.0,2500883.0,3782.0,2685.104918,9.023441693721969,0.769366755943685,0.76
68,0,10,50,0.0,2500885.0,3795.0,713.452187,10.0,0.701714016520786,0.76
69,1,11,51,1.0,2500888.0,3783.0,2583.924744,11.019187810360616,0.6405312552365475,0.76
70,0,11,50,0.0,2500891.0,3771.0,1593.575457,11.0,0.6424100014274466,0.76
71,1,11,50,0.0,2500892.0,3777.0,747.500687,11.0,0.6424100014274466,0.76
72,1,11,49,1.0,2500894.0,3767.0,2261.7965350000004,11.019187810360616,0.6405312552365475,0.76
73,1,11,50,0.0,2500895.0,3780.0,3025.3310380000003,11.0,0.6424100014274466,0.76
74,1,11,51,1.0,2500896.0,3789.0,934.298268,11.019187810360616,0.6405312552365475,0.76
75,1,10,49,1.0,2500897.0,3771.0,591.2729049999998,10.021102733731452,0.6993156780131807,0.76
76,1,11,50,0.0,2500903.0,3774.0,2331.871081,11.0,0.6424100014274466,0.76
77,1,10,50,0.0,2500904.0,3779.0,1101.548207,10.0,0.701714016520786,0.76
78,1,11,49,1.0,2500904.0,3779.0,2006.729459,11.019187810360616,0.6405312552365475,0.76
79,1,11,50,0.0,2500907.0,3772.0,1613.073428,11.0,0.6424100014274466,0.76
80,1,11,50,0.0,2500907.0,3772.0,2805.491311,11.0,0.6424100014274466,0.76
81,1,11,49,1.0,2500909.0,3770.0,2433.3581400000003,11.019187810360616,0.6405312552365475,0.76
82,0,10,50,0.0,2500912.0,3775.0,715.559178,10.0,0.701714016520786,0.76
83,1,10,53,3.0,2500913.0,3767.0,2372.851616,10.188351191434265,0.6806111721553927,0.76
84,1,10,50,0.0,2500917.0,3783.0,2076.59424,10.0,0.701714016520786,0.76
85,0,10,51,1.0,2500920.0,19830.0,2142.777555,10.021102733731452,0.6993156780131807,0.76
86,1,11,50,0.0,2500921.0,3799.0,1189.308733,11.0,0.6424100014274466,0.76
87,1,11,50,0.0,2500928.0,3804.0,1926.986956,11.0,0.6424100014274466,0.76
88,0,11,51,1.0,2500938.0,3783.0,1478.873861,11.019187810360616,0.6405312552365475,0.76
89,0,11,49,1.0,2500938.0,3783.0,2154.886684,11.019187810360616,0.6405312552365475,0.76
90,1,11,49,1.0,2500941.0,19830.0,1410.735893,11.019187810360616,0.6405312552365475,0.76
91,1,10,51,1.0,2500942.0,3785.0,1741.918055,10.021102733731452,0.6993156780131807,0.76
92,1,11,50,0.0,2500943.0,3770.0,1600.532156,11.0,0.6424100014274466,0.76
93,1,10,51,1.0,2500947.0,3804.0,1465.5481710000004,10.021102733731452,0.6993156780131807,0.76
94,1,11,50,0.0,2500948.0,3777.0,356.003423,11.0,0.6424100014274466,0.76
95,1,11,51,1.0,2500953.0,3774.0,70.03521300000011,11.019187810360616,0.6405312552365475,0.76
96,1,10,50,0.0,2500955.0,3780.0,1935.4155710000005,10.0,0.701714016520786,0.76
97,0,10,49,1.0,2500964.0,3782.0,2077.283085,10.021102733731452,0.6993156780131807,0.76
98,1,11,51,1.0,2500968.0,3785.0,506.21597,11.019187810360616,0.6405312552365475,0.76
99,1,10,50,0.0,2500976.0,3789.0,2232.179607,10.0,0.701714016520786,0.76
100,1,11,50,0.0,2500976.0,3795.0,112.0668380000002,11.0,0.6424100014274466,0.76
101,0,10,49,1.0,2500987.0,3771.0,2856.185973,10.021102733731452,0.6993156780131807,0.76
102,1,11,50,0.0,2500987.0,3771.0,2993.511888,11.0,0.6424100014274466,0.76
103,0,10,49,1.0,2500988.0,3772.0,2081.3711030000004,10.021102733731452,0.6993156780131807,0.76
104,1,14,50,0.0,2500990.0,3766.0,2532.546667,14.0,0.5114114144755499,0.76
105,1,11,49,1.0,2500994.0,3777.0,1404.741657,11.019187810360616,0.6405312552365475,0.76
106,1,11,50,0.0,2500997.0,3779.0,1504.7222769999998,11.0,0.6424100014274466,0.76
107,0,11,50,0.0,2501004.0,3782.0,1821.49251,11.0,0.6424100014274466,0.76
108,0,10,50,0.0,2501010.0,3787.0,2738.522872,10.0,0.701714016520786,0.76
109,1,11,50,0.0,2501019.0,3785.0,1270.835465,11.0,0.6424100014274466,0.76
110,1,11,49,1.0,2501020.0,3771.0,1760.618341,11.019187810360616,0.6405312552365475,0.76
111,1,11,49,1.0,2501025.0,3780.0,851.9144510000001,11.019187810360616,0.6405312552365475,0.76
112,1,11,50,0.0,2501026.0,3771.0,172.96623899999997,11.0,0.6424100014274466,0.76
113,1,10,49,1.0,2501027.0,3804.0,485.3734049999998,10.021102733731452,0.6993156780131807,0.76
114,1,11,51,1.0,2501027.0,3772.0,1605.479757,11.019187810360616,0.6405312552365475,0.76
115,0,11,50,0.0,2501031.0,3787.0,2819.04533,11.0,0.6424100014274466,0.76
116,1,11,46,4.0,2501032.0,3767.0,1800.6547959999998,11.303096920755834,0.6134491132665396,0.76
117,1,11,49,1.0,2501034.0,3775.0,830.6590890000002,11.019187810360616,0.6405312552365475,0.76
118,0,11,49,1.0,2501042.0,3770.0,2480.994042,11.019187810360616,0.6405312552365475,0.76
119,1,10,51,1.0,2501043.0,3774.0,812.8849150000001,10.021102733731452,0.6993156780131807,0.76
120,1,10,49,1.0,2501044.0,3782.0,1637.186364,10.021102733731452,0.6993156780131807,0.76
121,0,11,52,2.0,2501044.0,3782.0,2607.275305,11.076551810017412,0.6349513266727096,0.76
122,1,10,51,1.0,2501046.0,3789.0,1243.454542,10.021102733731452,0.6993156780131807,0.76
123,1,11,50,0.0,2501049.0,3785.0,390.856178,11.0,0.6424100014274466,0.76
124,1,11,49,1.0,2501049.0,3785.0,1475.6918839999998,11.019187810360616,0.6405312552365475,0.76
125,1,11,49,1.0,2501051.0,19830.0,2732.250057,11.019187810360616,0.6405312552365475,0.76
126,1,11,50,0.0,2501053.0,3775.0,576.888494,11.0,0.6424100014274466,0.76
127,1,10,51,1.0,2501054.0,3774.0,375.4857740000002,10.021102733731452,0.6993156780131807,0.76
128,1,11,49,1.0,2501055.0,3766.0,266.273557,11.019187810360616,0.6405312552365475,0.76
129,1,11,50,0.0,2565548.0,695.0,2571.818575,11.0,0.6424100014274466,0.76
130,1,11,50,0.0,2565549.0,687.0,2530.698092,11.0,0.6424100014274466,0.76
131,0,12,49,1.0,2565555.0,677.0,2638.241019,12.017591272796723,0.5905804834048406,0.76
132,0,10,48,2.0,2565557.0,696.0,966.888137,10.084145972763386,0.6922019060806314,0.76
133,0,11,50,0.0,2565559.0,676.0,2317.706464,11.0,0.6424100014274466,0.76
134,1,11,52,2.0,2565561.0,695.0,2285.8428780000004,11.076551810017412,0.6349513266727096,0.76
135,0,11,50,0.0,2565562.0,714.0,2135.847184,11.0,0.6424100014274466,0.76
136,0,13,47,3.0,2565572.0,712.0,1595.8715549999995,13.145436470501846,0.5381833214802781,0.76
137,0,11,49,1.0,2565579.0,756.0,2716.297038,11.019187810360616,0.6405312552365475,0.76
138,0,11,50,0.0,2565589.0,678.0,2410.593671,11.0,0.6424100014274466,0.76
139,1,10,51,1.0,2565591.0,695.0,1781.1255179999998,10.021102733731452,0.6993156780131807,0.76
140,1,11,50,0.0,2565592.0,676.0,1200.47671,11.0,0.6424100014274466,0.76
141,1,10,50,0.0,2565599.0,678.0,213.058805,10.0,0.701714016520786,0.76
142,1,10,51,1.0,2565600.0,691.0,1616.8350570000002,10.021102733731452,0.6993156780131807,0.76
143,1,11,50,0.0,2565608.0,674.0,2031.265369,11.0,0.6424100014274466,0.76
144,1,11,50,0.0,2565613.0,680.0,1377.087168,11.0,0.6424100014274466,0.76
145,1,10,49,1.0,2565616.0,682.0,1855.789234,10.021102733731452,0.6993156780131807,0.76
146,0,11,51,1.0,2565620.0,684.0,573.8635380000001,11.019187810360616,0.6405312552365475,0.76
147,1,11,49,1.0,2565631.0,756.0,1460.620882,11.019187810360616,0.6405312552365475,0.76
148,1,10,49,1.0,2565631.0,677.0,342.3224439999999,10.021102733731452,0.6993156780131807,0.76
149,1,10,50,0.0,2565638.0,674.0,1215.5668990000004,10.0,0.701714016520786,0.76
150,1,10,50,0.0,2565639.0,712.0,129.34619699999985,10.0,0.701714016520786,0.76
151,1,10,51,1.0,2565640.0,683.0,2248.8678360000004,10.021102733731452,0.6993156780131807,0.76
152,1,11,48,2.0,2565643.0,677.0,1390.5176119999996,11.076551810017412,0.6349513266727096,0.76
153,1,10,49,1.0,2565645.0,698.0,2373.143574,10.021102733731452,0.6993156780131807,0.76
154,1,11,51,1.0,2565656.0,674.0,2163.417606,11.019187810360616,0.6405312552365475,0.76
155,1,11,49,1.0,2565659.0,701.0,654.6785180000002,11.019187810360616,0.6405312552365475,0.76
156,0,11,50,0.0,2565660.0,682.0,1162.613404,11.0,0.6424100014274466,0.76
157,1,11,51,1.0,2565667.0,698.0,525.325084,11.019187810360616,0.6405312552365475,0.76
158,1,10,50,0.0,2565670.0,680.0,1965.16215,10.0,0.701714016520786,0.76
159,0,10,50,0.0,2565673.0,675.0,1821.231459,10.0,0.701714016520786,0.76
160,1,11,50,0.0,2565676.0,692.0,1603.37168,11.0,0.6424100014274466,0.76
161,1,11,50,0.0,2565680.0,687.0,1699.518978,11.0,0.6424100014274466,0.76
162,1,11,51,1.0,2565683.0,696.0,2513.797457,11.019187810360616,0.6405312552365475,0.76
163,1,11,49,1.0,2565686.0,701.0,1426.1113240000004,11.019187810360616,0.6405312552365475,0.76
164,1,10,48,2.0,2565688.0,683.0,1376.774075,10.084145972763386,0.6922019060806314,0.76
165,0,10,51,1.0,2565688.0,683.0,771.430241,10.021102733731452,0.6993156780131807,0.76
166,1,11,50,0.0,2565691.0,678.0,287.941221,11.0,0.6424100014274466,0.76
167,1,10,51,1.0,2565694.0,674.0,2128.181665,10.021102733731452,0.6993156780131807,0.76
168,1,10,50,0.0,2565695.0,675.0,1841.339141,10.0,0.701714016520786,0.76
169,0,11,52,2.0,2565696.0,701.0,527.2588540000002,11.076551810017412,0.6349513266727096,0.76
170,0,11,50,0.0,2565704.0,676.0,1483.0036529999998,11.0,0.6424100014274466,0.76
171,0,10,51,1.0,2565705.0,714.0,2995.7047350000003,10.021102733731452,0.6993156780131807,0.76
172,1,10,51,1.0,2565707.0,675.0,2693.8397240000004,10.021102733731452,0.6993156780131807,0.76
173,1,11,50,0.0,2565711.0,676.0,1110.2811920000004,11.0,0.6424100014274466,0.76
174,1,11,51,1.0,2565713.0,678.0,2144.058361,11.019187810360616,0.6405312552365475,0.76
175,1,11,49,1.0,2565719.0,714.0,1913.17126,11.019187810360616,0.6405312552365475,0.76
176,1,10,50,0.0,2565722.0,674.0,140.05160699999988,10.0,0.701714016520786,0.76
177,0,11,51,1.0,2565723.0,692.0,1576.9292880000005,11.019187810360616,0.6405312552365475,0.76
178,1,11,50,0.0,2565724.0,678.0,1089.6082319999996,11.0,0.6424100014274466,0.76
179,1,10,52,2.0,2565728.0,756.0,1479.848011,10.084145972763386,0.6922019060806314,0.76
180,1,10,50,0.0,2565735.0,684.0,2278.6760400000003,10.0,0.701714016520786,0.76
181,1,11,51,1.0,2565739.0,698.0,1245.683695,11.019187810360616,0.6405312552365475,0.76
182,1,11,50,0.0,2565739.0,678.0,165.80208700000003,11.0,0.6424100014274466,0.76
183,0,11,48,2.0,2565739.0,698.0,353.48052199999984,11.076551810017412,0.6349513266727096,0.76
184,1,11,49,1.0,2565742.0,692.0,1201.711991,11.019187810360616,0.6405312552365475,0.76
185,0,11,52,2.0,2565742.0,687.0,1454.303043,11.076551810017412,0.6349513266727096,0.76
186,1,11,49,1.0,2565744.0,714.0,476.1601059999998,11.019187810360616,0.6405312552365475,0.76
187,1,11,49,1.0,2565745.0,682.0,1516.824375,11.019187810360616,0.6405312552365475,0.76
188,1,10,50,0.0,2565745.0,695.0,2916.314227,10.0,0.701714016520786,0.76
189,1,11,50,0.0,2565746.0,712.0,1784.847119,11.0,0.6424100014274466,0.76
190,1,10,50,0.0,2565749.0,675.0,938.412235,10.0,0.701714016520786,0.76
191,1,10,50,0.0,2565749.0,675.0,2252.072276,10.0,0.701714016520786,0.76
192,1,11,51,1.0,2565750.0,684.0,2753.814759,11.019187810360616,0.6405312552365475,0.76
193,1,10,52,2.0,2565762.0,756.0,374.775562,10.084145972763386,0.6922019060806314,0.76
194,1,11,49,1.0,2565763.0,682.0,2076.583238,11.019187810360616,0.6405312552365475,0.76
195,1,11,49,1.0,2565764.0,680.0,1259.37861,11.019187810360616,0.6405312552365475,0.76
196,1,10,51,1.0,2565771.0,674.0,2637.620854,10.021102733731452,0.6993156780131807,0.76
197,0,11,50,0.0,2565775.0,756.0,2459.802993,11.0,0.6424100014274466,0.76
198,1,10,51,1.0,2565779.0,756.0,1353.254995,10.021102733731452,0.6993156780131807,0.76
199,1,11,50,0.0,2565782.0,674.0,2362.3532830000004,11.0,0.6424100014274466,0.76
200,1,11,51,1.0,2565783.0,687.0,543.23507,11.019187810360616,0.6405312552365475,0.76
201,1,11,50,0.0,2565784.0,714.0,2188.748436,11.0,0.6424100014274466,0.76
202,0,10,49,1.0,2565788.0,683.0,946.4879309999995,10.021102733731452,0.6993156780131807,0.76
203,1,11,50,0.0,2565789.0,679.0,305.82985499999995,11.0,0.6424100014274466,0.76
204,0,11,51,1.0,2565793.0,698.0,2112.639421,11.019187810360616,0.6405312552365475,0.76
205,0,11,49,1.0,2565793.0,698.0,328.40649200000007,11.019187810360616,0.6405312552365475,0.76
206,0,12,49,1.0,2565794.0,677.0,1148.2430670000003,12.017591272796723,0.5905804834048406,0.76
207,1,11,49,1.0,2565796.0,675.0,2617.051627,11.019187810360616,0.6405312552365475,0.76
208,0,11,51,1.0,2565798.0,696.0,1894.505844,11.019187810360616,0.6405312552365475,0.76
209,0,11,49,1.0,2565802.0,678.0,2140.859523,11.019187810360616,0.6405312552365475,0.76
210,1,11,52,2.0,2565807.0,714.0,172.36429099999987,11.076551810017412,0.6349513266727096,0.76
211,1,10,51,1.0,2565812.0,698.0,1204.271122,10.021102733731452,0.6993156780131807,0.76
212,1,10,50,0.0,2565816.0,695.0,598.9464389999998,10.0,0.701714016520786,0.76
213,1,11,49,1.0,2565821.0,682.0,2795.0579150000003,11.019187810360616,0.6405312552365475,0.76
214,0,11,51,1.0,2565823.0,691.0,1586.857245,11.019187810360616,0.6405312552365475,0.76
215,1,10,49,1.0,2565832.0,679.0,1158.675269,10.021102733731452,0.6993156780131807,0.76
216,1,11,50,0.0,2565839.0,679.0,2011.299465,11.0,0.6424100014274466,0.76
217,0,10,49,1.0,2565841.0,698.0,1149.8326429999995,10.021102733731452,0.6993156780131807,0.76
218,1,10,51,1.0,2565846.0,683.0,2190.429694,10.021102733731452,0.6993156780131807,0.76
219,1,10,50,0.0,2565847.0,675.0,2290.960726,10.0,0.701714016520786,0.76
220,1,11,49,1.0,2565847.0,675.0,358.1407610000001,11.019187810360616,0.6405312552365475,0.76
